concept,label,comment,identifier,inscheme
https://data.antwerp.be/id/term/brocade-catalog/lg/nia,Nias,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/non,"Norse, Old","
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/nor,Norwegian,"
",http://vocab.getty.edu/aat/300443706,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/nya,Chichewa; Chewa; Nyanja,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/oci,Occitan (post 1500),"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/orm,Oromo,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/paa,Papuan languages,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/pal,Pahlavi,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/pan,Panjabi; Punjabi,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/pap,Papiamento,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/per,Persian,"
",http://vocab.getty.edu/aat/300389087,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/pli,Pali,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/pol,Polish,"
",http://vocab.getty.edu/aat/300389109,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/por,Portuguese,"
",http://vocab.getty.edu/aat/300389115,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/pro,"Provençal, Old (to 1500);Occitan, Old (to 1500)","
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/pus,Pushto; Pashto,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/raj,Rajasthani,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/rar,Rarotongan; Cook Islands Maori,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/roa,Romance languages,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/roh,Romansh,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/rom,Romany,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/rum,Romanian; Moldavian; Moldovan,"
",http://vocab.getty.edu/aat/300389157,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/run,Rundi,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/rus,Russian,"
",http://vocab.getty.edu/aat/300389168,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/sai,South American Indian languages,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/sam,Samaritan Aramaic,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/san,Sanskrit,"
",http://vocab.getty.edu/aat/300389205,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/sco,Scots,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/sem,Semitic languages,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/sgn,Sign Languages,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/sin,Sinhala; Sinhalese,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/sla,Slavic languages,"
",http://vocab.getty.edu/aat/300443579,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/slo,Slovak,"
",http://vocab.getty.edu/aat/300389290,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/slv,Slovenian,"
",http://vocab.getty.edu/aat/300389291,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/smi,Sami languages,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/sot,"Sotho, Southern","
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/spa,Spanish; Castilian,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/srn,Sranan Tongo,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/srp,Serbian,"
",http://vocab.getty.edu/aat/300389247,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/sun,Sundanese,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/sux,Sumerian,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/swa,Swahili,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/swe,Swedish,"
",http://vocab.getty.edu/aat/300389336,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/syc,Classical Syriac,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/syr,Syriac,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/tah,Tahitian,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/tam,Tamil,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/tel,Telugu,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/tgl,Tagalog,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/tha,Thai,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/tib,Tibetan,"
",http://vocab.getty.edu/aat/300389410,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/tmh,Tamashek,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/tuk,Turkmen,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/tup,Tupi languages,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/tur,Turkish,"
",http://vocab.getty.edu/aat/300389470,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/ukr,Ukrainian,"
",http://vocab.getty.edu/aat/300389489,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/und,Niet gedefinieerd,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/urd,Urdu,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/vie,Vietnamese,"
",http://vocab.getty.edu/aat/300389525,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/vol,Volapük,"
",http://vocab.getty.edu/aat/300443757,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/wel,Welsh,"
",http://vocab.getty.edu/aat/300389555,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/wen,Sorbian languages,"
",http://vocab.getty.edu/aat/300389306,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/wln,Walloon,"
",http://vocab.getty.edu/aat/300389541,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/yid,Yiddish,"
",http://vocab.getty.edu/aat/300389602,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/zul,Zulu,"
",http://vocab.getty.edu/aat/300389637,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg/zxx,No linguistic content; Not applicable,"
",http://vocab.getty.edu/aat/300389643,https://data.antwerp.be/id/term/brocade-catalog/lg
https://data.antwerp.be/id/term/brocade-catalog/lg-ty/bt,Brontaal,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg-ty
https://data.antwerp.be/id/term/brocade-catalog/lg-ty/dt,Doeltaal,"
","
",https://data.antwerp.be/id/term/brocade-catalog/lg-ty
https://data.antwerp.be/id/term/brocade-catalog/library/cbb,Collectiebeleid Antwerpen Kunstenstad - Vakbibliotheek,"
","
",https://data.antwerp.be/id/term/brocade-catalog/library
https://data.antwerp.be/id/term/brocade-catalog/library/dan,Documentatiecentrum Antwerpse Noorderpolders,"
","
",https://data.antwerp.be/id/term/brocade-catalog/library
https://data.antwerp.be/id/term/brocade-catalog/library/db,Vakbibliotheek Den Bell,"
","
",https://data.antwerp.be/id/term/brocade-catalog/library
https://data.antwerp.be/id/term/brocade-catalog/library/ehc,Erfgoedbibliotheek Hendrik Conscience,"
",http://viaf.org/viaf/286682135,https://data.antwerp.be/id/term/brocade-catalog/library
https://data.antwerp.be/id/term/brocade-catalog/library/hh-eva,HH-EVA,"
","
",https://data.antwerp.be/id/term/brocade-catalog/library
https://data.antwerp.be/id/term/brocade-catalog/library/lh,Letterenhuis,"
",http://viaf.org/viaf/150846374,https://data.antwerp.be/id/term/brocade-catalog/library
https://data.antwerp.be/id/term/brocade-catalog/library/mas,Museum aan de Stroom,"
","
",https://data.antwerp.be/id/term/brocade-catalog/library
https://data.antwerp.be/id/term/brocade-catalog/library/mid,Documentatiecentrum Middelheimmuseum,"
","
",https://data.antwerp.be/id/term/brocade-catalog/library
https://data.antwerp.be/id/term/brocade-catalog/library/mmb,Museum Mayer van den Bergh - Vakbibliotheek,"
",http://viaf.org/viaf/130668175,https://data.antwerp.be/id/term/brocade-catalog/library
https://data.antwerp.be/id/term/brocade-catalog/library/mpm,Museum Plantin Moretus / Prentenkabinet,"
","
",https://data.antwerp.be/id/term/brocade-catalog/library
https://data.antwerp.be/id/term/brocade-catalog/library/rsl,Red Star Line,"
","
",https://data.antwerp.be/id/term/brocade-catalog/library
https://data.antwerp.be/id/term/brocade-catalog/library/rub,Rubenianum,"
",http://viaf.org/viaf/153357050,https://data.antwerp.be/id/term/brocade-catalog/library
https://data.antwerp.be/id/term/brocade-catalog/library/sa,Stadsarchief Antwerpen,"
","
",https://data.antwerp.be/id/term/brocade-catalog/library
https://data.antwerp.be/id/term/brocade-catalog/library/vh,Vleeshuis,"
","
",https://data.antwerp.be/id/term/brocade-catalog/library
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/any,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-catalog/nr-ty
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/co,Conversienummer,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nr-ty
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/dep,Wettelijk depotnummer,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nr-ty
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/doi,Digital Object Identifier,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nr-ty
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/ean,European Article Numbering,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nr-ty
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/fp,Fingerprint,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nr-ty
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/hdl,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-catalog/nr-ty
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/ics,Niet gekend,"
",http://vocab.getty.edu/aat/300379012,https://data.antwerp.be/id/term/brocade-catalog/nr-ty
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/isbn,Internationaal Standaard Boeknummer,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nr-ty
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/isbn13,Internationaal Standaard Boeknummer,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nr-ty
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/isbno,Internationaal Standaard Boeknummer,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nr-ty
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/ismn,International Standard Music Number,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nr-ty
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/issn,International Standard Serial Number,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nr-ty
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/lc,Library of Congress Number,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nr-ty
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/lugt,LUGT nummer,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nr-ty
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/mm,Multimedia,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nr-ty
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/oclc,OCLC nummer,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nr-ty
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/oclcwork,OCLC work nummer,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nr-ty
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/ppn,Pica Productienummer,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nr-ty
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/ugpl,Uitgevers/plaatnummer,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nr-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/abs,Opslorping,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/ak,In,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/alg,Algemeen,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/av,Auteursnaam varieert,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/br,Bibliografische referentie,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/bseries,Reeks,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/cb,Voortgezet door,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/cbo,Opnieuw voortgezet door,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/cmp-dur,Duur van de compositie,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/cmp-yr,Jaar van de compositie,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/co,Voortzetting van,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/cob,Opnieuw voortzetting van,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/cong,Congres,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/cui,Gecumuleerd in,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/cuo,Cumulatie van,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/doel,Doelpubliek,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/etd-degree,Graad (digitale thesis),"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/etd-dis,Discipline (digitale thesis),"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/etd-grant,Instelling (digitale thesis),"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/etd-level,Niveau (digitale thesis),"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/ewi,Samen met,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/ex,Tentoonstelling,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/fac,Facsimile,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/icp,Tekst incipit,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/in,In (supplement van),"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/iswi,Meestal samen uitgegeven met,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/jtitle,In,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/lot,Aantal loten,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/mt,Meertalige titel,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/nv,Nummering varieert,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/orit,Oorspronkelijke titel (niet gebruiken; alleen voor opac),"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/pne,Papier naar elektronische versie,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/pni,Periodiek naar index,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/prom,Promotor,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/pub,Uitgegeven door/in,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/rec,Gerecenseerd in,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/rep,Reprint van uitgave,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/rp,Overdruk uit,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/sf,Afgesplitst van,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/st,Supplement bij,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/sus,Niet verschenen in,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/tho,Eindwerk,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/to,Vertaling van,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/tv,Titel varieert,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/vv,Bestaat uit,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/wi,Met,"
","
",https://data.antwerp.be/id/term/brocade-catalog/nt-ty
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ap-kc-bekkers,Schenking Ludo Bekkers,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ap-kc-dp,Artesis Plantijn Hogeschool-KC Digitaal Platform,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ap-kc-hti,Bibliotheek van het Departement D - Herman Teirlinck Instituut,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/db-nsm,Uit de bibliotheek van het Nationaal Scheepvaartmuseum,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-abl,Fonds Antoinette Buckinx-Luyckx,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-ac,Fonds A.H. Cornette,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-adr,Collectie A. De Ridder,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-adv,Gift Orde van Advocaten van Antwerpen,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-afp,Collectie Alfons Jozef Van de Perre,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-aklt,Collectie Alfons Thijs,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-al,Fonds Arthur Loontjens,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-am,Fonds August Monet,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-ap,Collectie Alexandre Pinchart,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-as,Fonds A.J. Strijmans,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-at,Fonds Algemeene Tooneelbibliotheek,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-av,Collectie Alexis Verbouwe,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-avdb,Ex Libris A. van de Briel,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-avr,Collectie Albert Van Roey,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-aww,Gift Antwerpse Waterwerken,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-bal,Collectie van het balanseer,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-bam,Bibliotheek AngÃ¨le Manteau,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-bdc,Fonds Basiel de Craene,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-bhv,Bibliotheek Hugo Verriest,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-bhvx,Bibliotheek Hugo Verriest doubletten,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-blh,Bibliotheek Letterenhuis,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-bpc,Bibliotheek Poesjkin Centrum Antwerpen,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-bro,Collectie van Johannes N.H. Bronkhorst,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-brox,Collectie van Johannes N.H. Bronkhorst - doubletten,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-bus,Uitgeversfonds Buschmann,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-busx,Uitgeversfonds Buschmann doubletten,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-bzn,Collectie Bond Zonder Naam,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-cb,Collectie van ClÃ©ment Bovie,"
","
",https://data.antwerp.be/id/term/brocade-catalog/obj-sg
