edgeid,name,description,ontologyproperty,domainnode_id,rangenode_id,graph_id
b0cdb9fa-f489-11ed-9064-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,b0cd8106-f489-11ed-9064-00163e71351b,b0cd78d2-f489-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
b2964f75-7d27-4bcb-953d-4704b35c1de8,,,http://www.cidoc-crm.org/cidoc-crm/P129_is_about,7cc14edc-f002-11ed-a1e6-00163e71351b,2d6b9944-f009-11ed-9232-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
bd7f4202-eda1-11ed-9232-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,bd7f0864-eda1-11ed-9232-00163e71351b,bd7eff86-eda1-11ed-9232-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
bd7f43e2-eda1-11ed-9232-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P1_is_identified_by,bd7ef52c-eda1-11ed-9232-00163e71351b,bd7f00da-eda1-11ed-9232-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
bd7f4554-eda1-11ed-9232-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P1_is_identified_by,bd7efe46-eda1-11ed-9232-00163e71351b,bd7f071a-eda1-11ed-9232-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
bd7f46bc-eda1-11ed-9232-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,bd7ef9d2-eda1-11ed-9232-00163e71351b,bd7efcf2-eda1-11ed-9232-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
bd7f4810-eda1-11ed-9232-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P75i_is_possessed_by,bd7ef52c-eda1-11ed-9232-00163e71351b,bd7efe46-eda1-11ed-9232-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
bd7f496e-eda1-11ed-9232-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P2_has_type,bd7f071a-eda1-11ed-9232-00163e71351b,bd7ef9d2-eda1-11ed-9232-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
bd7f4ac2-eda1-11ed-9232-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P190_has_symbolic_content,bd7f071a-eda1-11ed-9232-00163e71351b,bd7efb6c-eda1-11ed-9232-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
bd7f4c16-eda1-11ed-9232-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P72_has_language,bd7f071a-eda1-11ed-9232-00163e71351b,bd7f0864-eda1-11ed-9232-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
bd7f4d6a-eda1-11ed-9232-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P190_has_symbolic_content,bd7f00da-eda1-11ed-9232-00163e71351b,bd7f0224-eda1-11ed-9232-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
bd7f4ed2-eda1-11ed-9232-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P72_has_language,bd7f00da-eda1-11ed-9232-00163e71351b,bd7f0364-eda1-11ed-9232-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
bd7f503a-eda1-11ed-9232-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P3_has_note,bd7ef52c-eda1-11ed-9232-00163e71351b,bd7f05da-eda1-11ed-9232-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
bd7f51b6-eda1-11ed-9232-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,bd7f0364-eda1-11ed-9232-00163e71351b,bd7f049a-eda1-11ed-9232-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
c296e737-5138-43fa-95e5-4cfacd4b92f7,,,http://www.cidoc-crm.org/cidoc-crm/P50_has_current_keeper,fa95cea2-dd27-11ed-9655-00163e71351b,e3f399f0-eda2-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
c56fa9f7-7db0-4972-aa0e-cbad2f14a030,,,http://www.cidoc-crm.org/cidoc-crm/P129_is_about,7cc14edc-f002-11ed-a1e6-00163e71351b,50f5ef04-f009-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
d0d69a94-eda1-11ed-9655-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P190_has_symbolic_content,d0d661c8-eda1-11ed-9655-00163e71351b,d0d6692a-eda1-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
d0d69cce-eda1-11ed-9655-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P2_has_type,d0d661c8-eda1-11ed-9655-00163e71351b,d0d66aba-eda1-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
d0d69e72-eda1-11ed-9655-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,d0d66aba-eda1-11ed-9655-00163e71351b,d0d66754-eda1-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
e19ef4bd-ae9e-4d78-8158-78a08376d737,,,http://www.cidoc-crm.org/cidoc-crm/P55_has_current_location,fa95cea2-dd27-11ed-9655-00163e71351b,8d48f51a-eda1-11ed-9232-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
e3f3b2d2-eda2-11ed-9655-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,e3f399f0-eda2-11ed-9655-00163e71351b,e3f39d10-eda2-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
f5fed460-136e-4fb2-8a2b-70a07f9257bc,,,http://www.cidoc-crm.org/cidoc-crm/P62_depicts,fa95cea2-dd27-11ed-9655-00163e71351b,b0cd7468-f489-11ed-9064-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
fa98af0a-dd27-11ed-9655-00163e71351b,,,http://www.w3.org/2000/01/rdf-schema#label,fa955724-dd27-11ed-9655-00163e71351b,fa95cf6a-dd27-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
fa98b50e-dd27-11ed-9655-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P52_has_current_owner,fa95cea2-dd27-11ed-9655-00163e71351b,fa955724-dd27-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
fa98c9fe-dd27-11ed-9655-00163e71351b,,,http://www.cidoc-crm.org/cidoc-crm/P138i_has_representation,fa95cea2-dd27-11ed-9655-00163e71351b,fa957146-dd27-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
fa98d688-dd27-11ed-9655-00163e71351b,,,https://linked.art/ns/terms/digitally_carried_by,fa957146-dd27-11ed-9655-00163e71351b,fa95c95c-dd27-11ed-9655-00163e71351b,fa952d08-dd27-11ed-9655-00163e71351b
