concept;parent;label;comment;aat_identifier
https://data.antwerp.be/id/term/brocade-catalog/lg/nor;https://data.antwerp.be/id/term/brocade-catalog/lg;Norwegian;;http://vocab.getty.edu/aat/300443706
https://data.antwerp.be/id/term/brocade-catalog/lg/nya;https://data.antwerp.be/id/term/brocade-catalog/lg;"Chichewa; Chewa; Nyanja";;
https://data.antwerp.be/id/term/brocade-catalog/lg/oci;https://data.antwerp.be/id/term/brocade-catalog/lg;Occitan (post 1500);;
https://data.antwerp.be/id/term/brocade-catalog/lg/orm;https://data.antwerp.be/id/term/brocade-catalog/lg;Oromo;;
https://data.antwerp.be/id/term/brocade-catalog/lg/paa;https://data.antwerp.be/id/term/brocade-catalog/lg;Papuan languages;;
https://data.antwerp.be/id/term/brocade-catalog/lg/pal;https://data.antwerp.be/id/term/brocade-catalog/lg;Pahlavi;;
https://data.antwerp.be/id/term/brocade-catalog/lg/pan;https://data.antwerp.be/id/term/brocade-catalog/lg;"Panjabi; Punjabi";;
https://data.antwerp.be/id/term/brocade-catalog/lg/pap;https://data.antwerp.be/id/term/brocade-catalog/lg;Papiamento;;
https://data.antwerp.be/id/term/brocade-catalog/lg/per;https://data.antwerp.be/id/term/brocade-catalog/lg;Persian;;http://vocab.getty.edu/aat/300389087
https://data.antwerp.be/id/term/brocade-catalog/lg/pli;https://data.antwerp.be/id/term/brocade-catalog/lg;Pali;;
https://data.antwerp.be/id/term/brocade-catalog/lg/pol;https://data.antwerp.be/id/term/brocade-catalog/lg;Polish;;http://vocab.getty.edu/aat/300389109
https://data.antwerp.be/id/term/brocade-catalog/lg/por;https://data.antwerp.be/id/term/brocade-catalog/lg;Portuguese;;http://vocab.getty.edu/aat/300389115
https://data.antwerp.be/id/term/brocade-catalog/lg/pro;https://data.antwerp.be/id/term/brocade-catalog/lg;"Provençal, Old (to 1500);Occitan, Old (to 1500)";;
https://data.antwerp.be/id/term/brocade-catalog/lg/pus;https://data.antwerp.be/id/term/brocade-catalog/lg;"Pushto; Pashto";;
https://data.antwerp.be/id/term/brocade-catalog/lg/raj;https://data.antwerp.be/id/term/brocade-catalog/lg;Rajasthani;;
https://data.antwerp.be/id/term/brocade-catalog/lg/rar;https://data.antwerp.be/id/term/brocade-catalog/lg;"Rarotongan; Cook Islands Maori";;
https://data.antwerp.be/id/term/brocade-catalog/lg/roa;https://data.antwerp.be/id/term/brocade-catalog/lg;Romance languages;;
https://data.antwerp.be/id/term/brocade-catalog/lg/roh;https://data.antwerp.be/id/term/brocade-catalog/lg;Romansh;;
https://data.antwerp.be/id/term/brocade-catalog/lg/rom;https://data.antwerp.be/id/term/brocade-catalog/lg;Romany;;
https://data.antwerp.be/id/term/brocade-catalog/lg/rum;https://data.antwerp.be/id/term/brocade-catalog/lg;"Romanian; Moldavian; Moldovan";;http://vocab.getty.edu/aat/300389157
https://data.antwerp.be/id/term/brocade-catalog/lg/run;https://data.antwerp.be/id/term/brocade-catalog/lg;Rundi;;
https://data.antwerp.be/id/term/brocade-catalog/lg/rus;https://data.antwerp.be/id/term/brocade-catalog/lg;Russian;;http://vocab.getty.edu/aat/300389168
https://data.antwerp.be/id/term/brocade-catalog/lg/sai;https://data.antwerp.be/id/term/brocade-catalog/lg;South American Indian languages;;
https://data.antwerp.be/id/term/brocade-catalog/lg/sam;https://data.antwerp.be/id/term/brocade-catalog/lg;Samaritan Aramaic;;
https://data.antwerp.be/id/term/brocade-catalog/lg/san;https://data.antwerp.be/id/term/brocade-catalog/lg;Sanskrit;;http://vocab.getty.edu/aat/300389205
https://data.antwerp.be/id/term/brocade-catalog/lg/sco;https://data.antwerp.be/id/term/brocade-catalog/lg;Scots;;
https://data.antwerp.be/id/term/brocade-catalog/lg/sem;https://data.antwerp.be/id/term/brocade-catalog/lg;Semitic languages;;
https://data.antwerp.be/id/term/brocade-catalog/lg/sgn;https://data.antwerp.be/id/term/brocade-catalog/lg;Sign Languages;;
https://data.antwerp.be/id/term/brocade-catalog/lg/sin;https://data.antwerp.be/id/term/brocade-catalog/lg;"Sinhala; Sinhalese";;
https://data.antwerp.be/id/term/brocade-catalog/lg/sla;https://data.antwerp.be/id/term/brocade-catalog/lg;Slavic languages;;http://vocab.getty.edu/aat/300443579
https://data.antwerp.be/id/term/brocade-catalog/lg/slo;https://data.antwerp.be/id/term/brocade-catalog/lg;Slovak;;http://vocab.getty.edu/aat/300389290
https://data.antwerp.be/id/term/brocade-catalog/lg/slv;https://data.antwerp.be/id/term/brocade-catalog/lg;Slovenian;;http://vocab.getty.edu/aat/300389291
https://data.antwerp.be/id/term/brocade-catalog/lg/smi;https://data.antwerp.be/id/term/brocade-catalog/lg;Sami languages;;
https://data.antwerp.be/id/term/brocade-catalog/lg/sot;https://data.antwerp.be/id/term/brocade-catalog/lg;Sotho, Southern;;
https://data.antwerp.be/id/term/brocade-catalog/lg/spa;https://data.antwerp.be/id/term/brocade-catalog/lg;"Spanish; Castilian";;
https://data.antwerp.be/id/term/brocade-catalog/lg/srn;https://data.antwerp.be/id/term/brocade-catalog/lg;Sranan Tongo;;
https://data.antwerp.be/id/term/brocade-catalog/lg/srp;https://data.antwerp.be/id/term/brocade-catalog/lg;Serbian;;http://vocab.getty.edu/aat/300389247
https://data.antwerp.be/id/term/brocade-catalog/lg/sun;https://data.antwerp.be/id/term/brocade-catalog/lg;Sundanese;;
https://data.antwerp.be/id/term/brocade-catalog/lg/sux;https://data.antwerp.be/id/term/brocade-catalog/lg;Sumerian;;
https://data.antwerp.be/id/term/brocade-catalog/lg/swa;https://data.antwerp.be/id/term/brocade-catalog/lg;Swahili;;
https://data.antwerp.be/id/term/brocade-catalog/lg/swe;https://data.antwerp.be/id/term/brocade-catalog/lg;Swedish;;http://vocab.getty.edu/aat/300389336
https://data.antwerp.be/id/term/brocade-catalog/lg/syc;https://data.antwerp.be/id/term/brocade-catalog/lg;Classical Syriac;;
https://data.antwerp.be/id/term/brocade-catalog/lg/syr;https://data.antwerp.be/id/term/brocade-catalog/lg;Syriac;;
https://data.antwerp.be/id/term/brocade-catalog/lg/tah;https://data.antwerp.be/id/term/brocade-catalog/lg;Tahitian;;
https://data.antwerp.be/id/term/brocade-catalog/lg/tam;https://data.antwerp.be/id/term/brocade-catalog/lg;Tamil;;
https://data.antwerp.be/id/term/brocade-catalog/lg/tel;https://data.antwerp.be/id/term/brocade-catalog/lg;Telugu;;
https://data.antwerp.be/id/term/brocade-catalog/lg/tgl;https://data.antwerp.be/id/term/brocade-catalog/lg;Tagalog;;
https://data.antwerp.be/id/term/brocade-catalog/lg/tha;https://data.antwerp.be/id/term/brocade-catalog/lg;Thai;;
https://data.antwerp.be/id/term/brocade-catalog/lg/tib;https://data.antwerp.be/id/term/brocade-catalog/lg;Tibetan;;http://vocab.getty.edu/aat/300389410
https://data.antwerp.be/id/term/brocade-catalog/lg/tmh;https://data.antwerp.be/id/term/brocade-catalog/lg;Tamashek;;
https://data.antwerp.be/id/term/brocade-catalog/lg/tuk;https://data.antwerp.be/id/term/brocade-catalog/lg;Turkmen;;
https://data.antwerp.be/id/term/brocade-catalog/lg/tup;https://data.antwerp.be/id/term/brocade-catalog/lg;Tupi languages;;
https://data.antwerp.be/id/term/brocade-catalog/lg/tur;https://data.antwerp.be/id/term/brocade-catalog/lg;Turkish;;http://vocab.getty.edu/aat/300389470
https://data.antwerp.be/id/term/brocade-catalog/lg/ukr;https://data.antwerp.be/id/term/brocade-catalog/lg;Ukrainian;;http://vocab.getty.edu/aat/300389489
https://data.antwerp.be/id/term/brocade-catalog/lg/und;https://data.antwerp.be/id/term/brocade-catalog/lg;Niet gedefinieerd;;http://vocab.getty.edu/aat/300379012
https://data.antwerp.be/id/term/brocade-catalog/lg/urd;https://data.antwerp.be/id/term/brocade-catalog/lg;Urdu;;
https://data.antwerp.be/id/term/brocade-catalog/lg/vie;https://data.antwerp.be/id/term/brocade-catalog/lg;Vietnamese;;http://vocab.getty.edu/aat/300389525
https://data.antwerp.be/id/term/brocade-catalog/lg/vol;https://data.antwerp.be/id/term/brocade-catalog/lg;Volapük;;http://vocab.getty.edu/aat/300443757
https://data.antwerp.be/id/term/brocade-catalog/lg/wel;https://data.antwerp.be/id/term/brocade-catalog/lg;Welsh;;http://vocab.getty.edu/aat/300389555
https://data.antwerp.be/id/term/brocade-catalog/lg/wen;https://data.antwerp.be/id/term/brocade-catalog/lg;Sorbian languages;;http://vocab.getty.edu/aat/300389306
https://data.antwerp.be/id/term/brocade-catalog/lg/wln;https://data.antwerp.be/id/term/brocade-catalog/lg;Walloon;;http://vocab.getty.edu/aat/300389541
https://data.antwerp.be/id/term/brocade-catalog/lg/yid;https://data.antwerp.be/id/term/brocade-catalog/lg;Yiddish;;http://vocab.getty.edu/aat/300389602
https://data.antwerp.be/id/term/brocade-catalog/lg/zul;https://data.antwerp.be/id/term/brocade-catalog/lg;Zulu;;http://vocab.getty.edu/aat/300389637
https://data.antwerp.be/id/term/brocade-catalog/lg/zxx;https://data.antwerp.be/id/term/brocade-catalog/lg;"No linguistic content; Not applicable";;http://vocab.getty.edu/aat/300389643
https://data.antwerp.be/id/term/brocade-catalog/lg-ty;https://data.antwerp.be/id/term/brocade-catalog;Taal type;;http://vocab.getty.edu/aat/300055863
https://data.antwerp.be/id/term/brocade-catalog/lg-ty/bt;https://data.antwerp.be/id/term/brocade-catalog/lg-ty;Brontaal;;
https://data.antwerp.be/id/term/brocade-catalog/lg-ty/dt;https://data.antwerp.be/id/term/brocade-catalog/lg-ty;Doeltaal;;
https://data.antwerp.be/id/term/brocade-catalog/library;https://data.antwerp.be/id/term/brocade-catalog;Bibliotheek;;http://vocab.getty.edu/aat/300008355
https://data.antwerp.be/id/term/brocade-catalog/library/cbb;https://data.antwerp.be/id/term/brocade-catalog/library;Collectiebeleid Antwerpen Kunstenstad - Vakbibliotheek;;
https://data.antwerp.be/id/term/brocade-catalog/library/dan;https://data.antwerp.be/id/term/brocade-catalog/library;Documentatiecentrum Antwerpse Noorderpolders;;
https://data.antwerp.be/id/term/brocade-catalog/library/db;https://data.antwerp.be/id/term/brocade-catalog/library;Vakbibliotheek Den Bell;;
https://data.antwerp.be/id/term/brocade-catalog/library/ehc;https://data.antwerp.be/id/term/brocade-catalog/library;Erfgoedbibliotheek Hendrik Conscience;;http://viaf.org/viaf/286682135
https://data.antwerp.be/id/term/brocade-catalog/library/hh-eva;https://data.antwerp.be/id/term/brocade-catalog/library;HH-EVA;;
https://data.antwerp.be/id/term/brocade-catalog/library/lh;https://data.antwerp.be/id/term/brocade-catalog/library;Letterenhuis;;http://viaf.org/viaf/150846374
https://data.antwerp.be/id/term/brocade-catalog/library/mas;https://data.antwerp.be/id/term/brocade-catalog/library;Museum aan de Stroom;;
https://data.antwerp.be/id/term/brocade-catalog/library/mid;https://data.antwerp.be/id/term/brocade-catalog/library;Documentatiecentrum Middelheimmuseum;;
https://data.antwerp.be/id/term/brocade-catalog/library/mmb;https://data.antwerp.be/id/term/brocade-catalog/library;Museum Mayer van den Bergh - Vakbibliotheek;;http://viaf.org/viaf/130668175
https://data.antwerp.be/id/term/brocade-catalog/library/mpm;https://data.antwerp.be/id/term/brocade-catalog/library;Museum Plantin Moretus / Prentenkabinet;;
https://data.antwerp.be/id/term/brocade-catalog/library/rsl;https://data.antwerp.be/id/term/brocade-catalog/library;Red Star Line;;
https://data.antwerp.be/id/term/brocade-catalog/library/rub;https://data.antwerp.be/id/term/brocade-catalog/library;Rubenianum;;http://viaf.org/viaf/153357050
https://data.antwerp.be/id/term/brocade-catalog/library/sa;https://data.antwerp.be/id/term/brocade-catalog/library;Stadsarchief Antwerpen;;
https://data.antwerp.be/id/term/brocade-catalog/library/vh;https://data.antwerp.be/id/term/brocade-catalog/library;Vleeshuis;;
https://data.antwerp.be/id/term/brocade-catalog/nm;https://data.antwerp.be/id/term/brocade-catalog;Naam;;http://vocab.getty.edu/aat/300404688
https://data.antwerp.be/id/term/brocade-catalog/nm-ex;https://data.antwerp.be/id/term/brocade-catalog;Naam toevoeging;;
https://data.antwerp.be/id/term/brocade-catalog/nm-fn;https://data.antwerp.be/id/term/brocade-catalog;Achternaam;;http://vocab.getty.edu/aat/300435247
https://data.antwerp.be/id/term/brocade-catalog/nm-vn;https://data.antwerp.be/id/term/brocade-catalog;Voornaam;;http://vocab.getty.edu/aat/300404651
https://data.antwerp.be/id/term/brocade-catalog/nr-ty;https://data.antwerp.be/id/term/brocade-catalog;Nummer type;;http://vocab.getty.edu/aat/300055863
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/any;https://data.antwerp.be/id/term/brocade-catalog/nr-ty;Niet gekend (any);;http://vocab.getty.edu/aat/300379012
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/co;https://data.antwerp.be/id/term/brocade-catalog/nr-ty;Conversienummer;;
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/dep;https://data.antwerp.be/id/term/brocade-catalog/nr-ty;Wettelijk depotnummer;;
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/doi;https://data.antwerp.be/id/term/brocade-catalog/nr-ty;Digital Object Identifier;;
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/ean;https://data.antwerp.be/id/term/brocade-catalog/nr-ty;European Article Numbering;;
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/fp;https://data.antwerp.be/id/term/brocade-catalog/nr-ty;Fingerprint;;
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/hdl;https://data.antwerp.be/id/term/brocade-catalog/nr-ty;Niet gekend (hdl);;http://vocab.getty.edu/aat/300379012
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/ics;https://data.antwerp.be/id/term/brocade-catalog/nr-ty;Niet gekend (ics);;http://vocab.getty.edu/aat/300379012
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/isbn;https://data.antwerp.be/id/term/brocade-catalog/nr-ty;Internationaal Standaard Boeknummer;;
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/isbn13;https://data.antwerp.be/id/term/brocade-catalog/nr-ty;Internationaal Standaard Boeknummer;;
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/isbno;https://data.antwerp.be/id/term/brocade-catalog/nr-ty;Internationaal Standaard Boeknummer;;
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/ismn;https://data.antwerp.be/id/term/brocade-catalog/nr-ty;International Standard Music Number;;
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/issn;https://data.antwerp.be/id/term/brocade-catalog/nr-ty;International Standard Serial Number;;
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/lc;https://data.antwerp.be/id/term/brocade-catalog/nr-ty;Library of Congress Number;;
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/lugt;https://data.antwerp.be/id/term/brocade-catalog/nr-ty;LUGT nummer;;
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/mm;https://data.antwerp.be/id/term/brocade-catalog/nr-ty;Multimedia;;http://vocab.getty.edu/aat/300047910
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/oclc;https://data.antwerp.be/id/term/brocade-catalog/nr-ty;OCLC nummer;;
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/oclcwork;https://data.antwerp.be/id/term/brocade-catalog/nr-ty;OCLC work nummer;;
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/ppn;https://data.antwerp.be/id/term/brocade-catalog/nr-ty;Pica Productienummer;;
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/ugpl;https://data.antwerp.be/id/term/brocade-catalog/nr-ty;Uitgevers/plaatnummer;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty;https://data.antwerp.be/id/term/brocade-catalog;Annotatie type;;http://vocab.getty.edu/aat/300055863
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/abs;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Opslorping;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/ak;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;In (ak);;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/alg;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Algemeen;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/av;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Auteursnaam varieert;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/br;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Bibliografische referentie;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/bseries;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Reeks;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/cb;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Voortgezet door;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/cbo;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Opnieuw voortgezet door;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/cmp-dur;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Duur van de compositie;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/cmp-yr;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Jaar van de compositie;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/co;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Voortzetting van;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/cob;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Opnieuw voortzetting van;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/cong;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Congres;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/cui;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Gecumuleerd in;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/cuo;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Cumulatie van;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/doel;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Doelpubliek;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/etd-degree;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Graad (digitale thesis);;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/etd-dis;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Discipline (digitale thesis);;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/etd-grant;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Instelling (digitale thesis);;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/etd-level;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Niveau (digitale thesis);;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/ewi;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Samen met;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/ex;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Tentoonstelling;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/fac;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Facsimile;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/icp;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Tekst incipit;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/in;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;In (supplement van);;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/iswi;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Meestal samen uitgegeven met;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/jtitle;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;In (jtitle);;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/lot;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Aantal loten;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/mt;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Meertalige titel;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/nv;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Nummering varieert;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/orit;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;"Oorspronkelijke titel (niet gebruiken; alleen voor opac)";;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/pne;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Papier naar elektronische versie;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/pni;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Periodiek naar index;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/prom;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Promotor;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/pub;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Uitgegeven door/in;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/rec;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Gerecenseerd in;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/rep;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Reprint van uitgave;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/rp;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Overdruk uit;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/sf;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Afgesplitst van;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/st;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Supplement bij;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/sus;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Niet verschenen in;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/tho;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Eindwerk;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/to;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Vertaling van;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/tv;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Titel varieert;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/vv;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Bestaat uit;;
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/wi;https://data.antwerp.be/id/term/brocade-catalog/nt-ty;Met;;
https://data.antwerp.be/id/term/brocade-catalog/obj-sg;https://data.antwerp.be/id/term/brocade-catalog;Sigillum;;
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ap-kc-bekkers;https://data.antwerp.be/id/term/brocade-catalog/obj-sg;Schenking Ludo Bekkers;;
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ap-kc-dp;https://data.antwerp.be/id/term/brocade-catalog/obj-sg;Artesis Plantijn Hogeschool-KC Digitaal Platform;;
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ap-kc-hti;https://data.antwerp.be/id/term/brocade-catalog/obj-sg;Bibliotheek van het Departement D - Herman Teirlinck Instituut;;
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/db-nsm;https://data.antwerp.be/id/term/brocade-catalog/obj-sg;Uit de bibliotheek van het Nationaal Scheepvaartmuseum;;
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-abl;https://data.antwerp.be/id/term/brocade-catalog/obj-sg;Fonds Antoinette Buckinx-Luyckx;;
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-ac;https://data.antwerp.be/id/term/brocade-catalog/obj-sg;Fonds A.H. Cornette;;
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-adr;https://data.antwerp.be/id/term/brocade-catalog/obj-sg;Collectie A. De Ridder;;
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-adv;https://data.antwerp.be/id/term/brocade-catalog/obj-sg;Gift Orde van Advocaten van Antwerpen;;
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-afp;https://data.antwerp.be/id/term/brocade-catalog/obj-sg;Collectie Alfons Jozef Van de Perre;;
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-aklt;https://data.antwerp.be/id/term/brocade-catalog/obj-sg;Collectie Alfons Thijs;;
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-al;https://data.antwerp.be/id/term/brocade-catalog/obj-sg;Fonds Arthur Loontjens;;
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-am;https://data.antwerp.be/id/term/brocade-catalog/obj-sg;Fonds August Monet;;
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-ap;https://data.antwerp.be/id/term/brocade-catalog/obj-sg;Collectie Alexandre Pinchart;;
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-as;https://data.antwerp.be/id/term/brocade-catalog/obj-sg;Fonds A.J. Strijmans;;
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-at;https://data.antwerp.be/id/term/brocade-catalog/obj-sg;Fonds Algemeene Tooneelbibliotheek;;
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-av;https://data.antwerp.be/id/term/brocade-catalog/obj-sg;Collectie Alexis Verbouwe;;
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-avdb;https://data.antwerp.be/id/term/brocade-catalog/obj-sg;Ex Libris A. van de Briel;;
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-avr;https://data.antwerp.be/id/term/brocade-catalog/obj-sg;Collectie Albert Van Roey;;
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-aww;https://data.antwerp.be/id/term/brocade-catalog/obj-sg;Gift Antwerpse Waterwerken;;
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-bal;https://data.antwerp.be/id/term/brocade-catalog/obj-sg;Collectie van het balanseer;;
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-bam;https://data.antwerp.be/id/term/brocade-catalog/obj-sg;Bibliotheek AngÃ¨le Manteau;;
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-bdc;https://data.antwerp.be/id/term/brocade-catalog/obj-sg;Fonds Basiel de Craene;;
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-bhv;https://data.antwerp.be/id/term/brocade-catalog/obj-sg;Bibliotheek Hugo Verriest;;
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-bhvx;https://data.antwerp.be/id/term/brocade-catalog/obj-sg;Bibliotheek Hugo Verriest doubletten;;
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-blh;https://data.antwerp.be/id/term/brocade-catalog/obj-sg;Bibliotheek Letterenhuis;;
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-bpc;https://data.antwerp.be/id/term/brocade-catalog/obj-sg;Bibliotheek Poesjkin Centrum Antwerpen;;
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-bro;https://data.antwerp.be/id/term/brocade-catalog/obj-sg;Collectie van Johannes N.H. Bronkhorst;;
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-brox;https://data.antwerp.be/id/term/brocade-catalog/obj-sg;Collectie van Johannes N.H. Bronkhorst - doubletten;;
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-bus;https://data.antwerp.be/id/term/brocade-catalog/obj-sg;Uitgeversfonds Buschmann;;
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-busx;https://data.antwerp.be/id/term/brocade-catalog/obj-sg;Uitgeversfonds Buschmann doubletten;;
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-bzn;https://data.antwerp.be/id/term/brocade-catalog/obj-sg;Collectie Bond Zonder Naam;;
